Date,Territory,Cured,Deaths,Confirmed
2020-08-07,Maharashtra,10854,316,11514
2020-08-08,Maharashtra,10906,300,10483
2020-08-09,Maharashtra,11081,275,12822
2020-08-10,Maharashtra,13348,390,12248
2020-08-11,Maharashtra,6711,293,9181
2020-08-12,Maharashtra,10014,256,11088
2020-08-13,Maharashtra,13408,344,12712
2020-08-14,Maharashtra,9115,413,11813
2020-08-15,Maharashtra,10484,364,12608
2020-08-16,Maharashtra,6844,322,12020
2020-08-17,Maharashtra,8837,288,11111
2020-08-18,Maharashtra,11391,228,8493
2020-08-19,Maharashtra,9356,422,11119
2020-08-20,Maharashtra,9011,346,13165
2020-08-21,Maharashtra,12243,326,14647
2020-08-22,Maharashtra,11749,339,14161
2020-08-23,Maharashtra,9241,297,14492
2020-08-24,Maharashtra,8157,258,10441
2020-08-25,Maharashtra,14219,212,11015
2020-08-26,Maharashtra,12300,329,10425
2020-08-27,Maharashtra,7637,295,14888
2020-08-28,Maharashtra,9136,355,14857
2020-08-29,Maharashtra,11607,331,14427
2020-08-30,Maharashtra,11541,328,16286
2020-08-31,Maharashtra,7690,296,16408
2020-09-01,Maharashtra,11158,184,11852
2020-09-02,Maharashtra,10978,320,15765
2020-09-03,Maharashtra,13959,292,17433
2020-09-04,Maharashtra,13988,391,18105
2020-09-05,Maharashtra,13289,378,19218
2020-09-06,Maharashtra,10801,312,20800
2020-09-07,Maharashtra,7826,328,23350
2020-09-08,Maharashtra,14922,423,16429
2020-09-09,Maharashtra,13234,380,20131
2020-09-10,Maharashtra,13906,380,23577
2020-09-11,Maharashtra,14253,495,23446
2020-09-12,Maharashtra,14308,442,24886
2020-09-13,Maharashtra,13489,391,22084
2020-09-14,Maharashtra,11549,416,22543
2020-09-15,Maharashtra,15789,363,17066
2020-09-16,Maharashtra,19423,515,20482
2020-09-17,Maharashtra,17559,474,23365
2020-09-18,Maharashtra,19522,468,24619
2020-09-19,Maharashtra,22078,440,21656
2020-09-20,Maharashtra,23501,425,20519
2020-09-21,Maharashtra,26408,455,20627
2020-09-22,Maharashtra,32007,344,15738
2020-09-23,Maharashtra,20206,392,18390
2020-09-24,Maharashtra,19476,479,21029
2020-09-25,Maharashtra,17184,459,19164
2020-09-26,Maharashtra,19592,416,17794
2020-09-27,Maharashtra,23644,430,20419
2020-09-28,Maharashtra,13565,380,18056
2020-09-29,Maharashtra,19932,180,11921
2020-09-30,Maharashtra,19212,430,14976
2020-10-01,Maharashtra,19163,481,18317
2020-10-02,Maharashtra,16104,394,16476
2020-10-03,Maharashtra,13294,424,15591
2020-10-04,Maharashtra,16835,278,14348
2020-10-05,Maharashtra,15048,326,12548
2020-10-06,Maharashtra,12982,263,10244
2020-10-07,Maharashtra,17141,370,12258
2020-10-08,Maharashtra,16715,355,14578
2020-10-09,Maharashtra,15575,358,13395
2020-10-10,Maharashtra,17323,302,12134
2020-10-11,Maharashtra,26440,308,11416
2020-10-12,Maharashtra,10461,309,10792
2020-10-13,Maharashtra,15656,165,7089
2020-10-14,Maharashtra,15356,187,8522
2020-10-15,Maharashtra,19517,158,10552
2020-10-16,Maharashtra,13714,337,10226
2020-10-17,Maharashtra,13885,306,11447
2020-10-18,Maharashtra,14238,463,10259
2020-10-19,Maharashtra,11204,150,9060
2020-10-20,Maharashtra,15069,125,5984
2020-10-21,Maharashtra,7429,213,8151
2020-10-22,Maharashtra,23371,180,8142
2020-10-23,Maharashtra,16177,198,7539
2020-10-24,Maharashtra,13247,184,7347
2020-10-25,Maharashtra,10004,137,6417
2020-10-26,Maharashtra,5648,112,6059
2020-10-27,Maharashtra,9905,84,3645
2020-10-28,Maharashtra,7836,115,5363
2020-10-29,Maharashtra,8430,91,6738
2020-10-30,Maharashtra,7883,156,5902
2020-10-31,Maharashtra,8241,127,6190
2020-11-01,Maharashtra,7303,74,5548
2020-11-02,Maharashtra,3726,113,5369
2020-11-03,Maharashtra,10225,104,4009
2020-11-04,Maharashtra,6973,120,4909
2020-11-05,Maharashtra,8728,300,5505
2020-11-06,Maharashtra,11277,256,5246
2020-11-07,Maharashtra,11060,161,6870
2020-11-08,Maharashtra,6748,150,3959
2020-11-09,Maharashtra,8232,125,5585
2020-11-10,Maharashtra,4051,85,3277
2020-11-11,Maharashtra,6718,110,3791
2020-11-12,Maharashtra,9164,125,4907
2020-11-13,Maharashtra,7809,122,4496
2020-11-14,Maharashtra,4543,127,4132
2020-11-15,Maharashtra,2707,105,4237
2020-11-16,Maharashtra,3065,60,2544
2020-11-17,Maharashtra,3001,60,2535
2020-11-18,Maharashtra,5123,68,2732
2020-11-19,Maharashtra,6608,100,5011
2020-11-20,Maharashtra,5860,154,5535
2020-11-21,Maharashtra,6945,155,5640
2020-11-22,Maharashtra,4088,62,5760
2020-11-23,Maharashtra,4060,50,5753
2020-11-24,Maharashtra,3729,30,4153
2020-11-25,Maharashtra,4086,30,5439
2020-11-26,Maharashtra,4844,65,6159
2020-11-27,Maharashtra,4815,65,6406
2020-11-28,Maharashtra,4089,85,6185
2020-11-29,Maharashtra,3937,88,5965
2020-11-30,Maharashtra,4362,85,5544
2020-12-01,Maharashtra,4196,80,3837
2020-12-02,Maharashtra,6290,95,4930
2020-12-03,Maharashtra,3796,111,3350
2020-12-04,Maharashtra,8066,115,5182
2020-12-05,Maharashtra,6776,127,5229
2020-12-06,Maharashtra,5834,95,4922
2020-12-07,Maharashtra,7486,40,4757
2020-12-08,Maharashtra,7345,40,3075
2020-12-09,Maharashtra,6365,53,4026
2020-12-10,Maharashtra,5051,75,4981
2020-12-11,Maharashtra,5068,70,3824
2020-12-12,Maharashtra,2774,87,4268
2020-12-13,Maharashtra,3949,80,4259
2020-12-14,Maharashtra,3083,70,3717
2020-12-15,Maharashtra,4610,60,2949
2020-12-16,Maharashtra,4395,70,3442
2020-12-19,Maharashtra,4467,75,1960
2020-12-20,Maharashtra,3119,74,3940
2020-12-21,Maharashtra,2064,98,3811
2020-12-22,Maharashtra,6053,55,2834
2020-12-23,Maharashtra,4122,75,3106
2020-12-24,Maharashtra,7620,93,3913
2020-12-25,Maharashtra,3171,89,3580
2020-12-26,Maharashtra,1427,71,3431
2020-12-27,Maharashtra,1526,60,2854
2020-12-28,Maharashtra,2124,66,3314
2020-12-29,Maharashtra,4501,50,2498
2020-12-30,Maharashtra,5572,68,3018
2020-12-31,Maharashtra,4913,90,3537
2021-01-01,Maharashtra,3612,58,3509
2021-01-02,Maharashtra,4279,59,3524
2021-01-03,Maharashtra,2110,51,3218
2021-01-04,Maharashtra,2064,35,3282
2021-01-05,Maharashtra,10362,29,4875
2021-01-06,Maharashtra,2828,64,3160
2021-01-07,Maharashtra,2570,66,4382
2021-01-08,Maharashtra,3350,72,3729
2021-01-09,Maharashtra,2890,73,3693
2021-01-10,Maharashtra,2401,57,3581
2021-01-11,Maharashtra,2302,34,3558
2021-01-12,Maharashtra,4286,40,2438
2021-01-13,Maharashtra,3282,50,2936
2021-01-14,Maharashtra,3009,70,3556
2021-01-15,Maharashtra,3309,70,3579
2021-01-16,Maharashtra,3500,45,3145
2021-01-17,Maharashtra,3039,52,2910
2021-01-18,Maharashtra,2342,50,3081
2021-01-19,Maharashtra,3854,35,1924
2021-01-20,Maharashtra,4516,50,2294
2021-01-21,Maharashtra,4589,59,3015
2021-01-22,Maharashtra,3980,52,2886
2021-01-23,Maharashtra,3419,50,2779
2021-01-24,Maharashtra,3694,56,2697
2021-01-25,Maharashtra,1743,45,2752
2021-01-26,Maharashtra,3080,30,1842
2021-01-27,Maharashtra,2106,47,2405
2021-01-28,Maharashtra,2556,32,2171
2021-01-29,Maharashtra,3181,50,2889
2021-01-30,Maharashtra,2613,56,2771
2021-01-31,Maharashtra,1535,42,2630
2021-02-01,Maharashtra,1670,40,2585
2021-02-02,Maharashtra,3289,27,1948
2021-02-03,Maharashtra,4011,30,1927
2021-02-04,Maharashtra,7030,30,2992
2021-02-05,Maharashtra,5339,46,2736
2021-02-06,Maharashtra,3513,40,2628
2021-02-07,Maharashtra,1739,25,2768
2021-02-08,Maharashtra,1622,30,2673
2021-02-09,Maharashtra,3423,15,2216
2021-02-10,Maharashtra,2554,35,2515
2021-02-11,Maharashtra,2421,30,3451
2021-02-12,Maharashtra,6107,25,652
2021-02-13,Maharashtra,2422,36,3670
2021-02-14,Maharashtra,1773,38,3611
2021-02-15,Maharashtra,1355,40,4092
2021-02-16,Maharashtra,3105,23,3365
2021-02-17,Maharashtra,2700,39,3663
2021-02-18,Maharashtra,3853,40,4787
2021-02-19,Maharashtra,2543,38,5427
2021-02-20,Maharashtra,2159,44,6112
2021-02-21,Maharashtra,2567,40,6281
2021-02-22,Maharashtra,2417,35,6971
2021-02-23,Maharashtra,5035,18,5210
2021-02-24,Maharashtra,5869,51,6218
2021-02-25,Maharashtra,2772,80,8807
2021-02-26,Maharashtra,3744,56,8702
2021-02-27,Maharashtra,4936,48,8333
2021-02-28,Maharashtra,3648,51,8623
2021-03-01,Maharashtra,3753,62,8293
2021-03-02,Maharashtra,5754,30,6397
2021-03-03,Maharashtra,6332,54,7863
2021-03-04,Maharashtra,6559,42,9855
2021-03-05,Maharashtra,6135,60,8998
2021-03-06,Maharashtra,6467,53,10216
2021-03-07,Maharashtra,6080,47,10187
2021-03-08,Maharashtra,6013,38,11141
2021-03-09,Maharashtra,9068,22,8744
2021-03-10,Maharashtra,12182,56,9927
2021-03-12,Maharashtra,9913,54,13659
2021-03-13,Maharashtra,18537,113,30134
2021-03-14,Maharashtra,7467,88,15602
2021-03-15,Maharashtra,8861,50,16620
2021-03-16,Maharashtra,10671,48,15051
2021-03-17,Maharashtra,9510,87,17864
2021-03-18,Maharashtra,9138,84,23179
2021-03-19,Maharashtra,12174,58,25833
2021-03-20,Maharashtra,14400,70,25681
2021-03-21,Maharashtra,13588,92,27126
2021-03-22,Maharashtra,11314,99,30535
2021-03-23,Maharashtra,19463,58,24645
2021-03-24,Maharashtra,13165,132,28699
2021-03-25,Maharashtra,15098,95,31855
2021-03-26,Maharashtra,20444,111,35952
2021-03-27,Maharashtra,17019,112,36902
2021-03-28,Maharashtra,14523,166,35726
2021-03-29,Maharashtra,17874,108,40414
2021-03-30,Maharashtra,20854,102,31643
2021-03-31,Maharashtra,23820,139,27918
2021-04-01,Maharashtra,23600,227,39544
2021-04-02,Maharashtra,32641,249,43183
2021-04-03,Maharashtra,24126,481,47913
2021-04-04,Maharashtra,37821,277,49447
2021-04-05,Maharashtra,27508,222,57074
2021-04-06,Maharashtra,26252,155,47288
2021-04-07,Maharashtra,34256,297,55469
2021-04-08,Maharashtra,30296,322,59907
2021-04-09,Maharashtra,36130,376,56286
2021-04-10,Maharashtra,45391,301,58993
2021-04-11,Maharashtra,53005,309,55411
2021-04-12,Maharashtra,34008,349,63294
2021-04-13,Maharashtra,52312,258,51751
2021-04-14,Maharashtra,31624,281,60212
2021-04-15,Maharashtra,39624,278,58952
2021-04-16,Maharashtra,53335,349,61695
2021-04-17,Maharashtra,45335,398,63729
2021-04-18,Maharashtra,56783,419,67123
2021-04-19,Maharashtra,45654,503,68631
2021-04-20,Maharashtra,52412,351,58924
2021-04-21,Maharashtra,54224,519,62097
2021-04-22,Maharashtra,54985,568,67468
2021-04-23,Maharashtra,62298,568,67013
2021-04-24,Maharashtra,74045,773,66836
2021-04-25,Maharashtra,63818,676,67160
2021-04-26,Maharashtra,61450,832,66191
2021-04-27,Maharashtra,71736,524,48700
2021-04-28,Maharashtra,67752,895,66358
2021-04-29,Maharashtra,61181,1035,63309
2021-04-30,Maharashtra,68537,771,66159
2021-05-01,Maharashtra,69710,828,62919
2021-05-02,Maharashtra,61326,802,63282
2021-05-03,Maharashtra,51356,669,56647
2021-05-04,Maharashtra,59500,567,48621
2021-05-05,Maharashtra,65934,891,51880
2021-05-06,Maharashtra,57006,920,57640
2021-05-07,Maharashtra,63842,853,62194
2021-05-08,Maharashtra,37386,898,54022
2021-05-09,Maharashtra,82266,864,56578
2021-05-10,Maharashtra,60226,572,48401
2021-05-11,Maharashtra,61607,549,37236
2021-05-12,Maharashtra,71966,793,40956
2021-05-13,Maharashtra,58805,816,46781
2021-05-14,Maharashtra,54535,850,42582
2021-05-15,Maharashtra,53249,695,39923
2021-05-16,Maharashtra,59073,960,34848
2021-05-17,Maharashtra,59318,974,34389
2021-05-18,Maharashtra,48211,1000,26616
2021-05-19,Maharashtra,52898,1291,28438
2020-04-06,Punjab,3,1,19
2020-04-10,Punjab,1,3,31
2020-04-19,Punjab,4,3,17
2020-04-25,Punjab,2,1,21
2020-04-27,Punjab,4,1,15
2020-05-03,Punjab,22,1,292
2020-05-04,Punjab,5,1,330
2020-05-05,Punjab,11,2,131
2020-05-06,Punjab,5,2,218
2020-05-07,Punjab,2,2,65
2020-05-08,Punjab,14,1,128
2020-05-09,Punjab,3,1,87
2020-05-10,Punjab,5,2,31
2020-05-13,Punjab,3,1,37
2020-05-18,Punjab,109,3,18
2020-05-19,Punjab,181,2,16
2020-05-20,Punjab,95,1,22
2020-05-22,Punjab,25,1,23
2020-05-25,Punjab,28,1,15
2020-05-30,Punjab,3,2,39
2020-05-31,Punjab,18,2,36
2020-06-01,Punjab,20,1,30
2020-06-03,Punjab,17,1,41
2020-06-04,Punjab,12,1,34
2020-06-06,Punjab,26,1,46
2020-06-07,Punjab,23,2,54
2020-06-08,Punjab,14,1,93
2020-06-09,Punjab,22,2,55
2020-06-10,Punjab,39,2,56
2020-06-12,Punjab,27,4,82
2020-06-13,Punjab,23,4,99
2020-06-14,Punjab,45,2,77
2020-06-15,Punjab,29,2,77
2020-06-16,Punjab,87,4,127
2020-06-17,Punjab,18,1,104
2020-06-18,Punjab,77,6,126
2020-06-19,Punjab,32,5,118
2020-06-20,Punjab,66,9,217
2020-06-21,Punjab,42,6,120
2020-06-22,Punjab,22,1,122
2020-06-23,Punjab,125,2,161
2020-06-24,Punjab,222,4,162
2020-06-25,Punjab,52,8,230
2020-06-26,Punjab,93,7,142
2020-06-27,Punjab,9,2,188
2020-06-28,Punjab,119,6,99
2020-06-29,Punjab,206,5,160
2020-06-30,Punjab,238,5,202
2020-07-01,Punjab,103,6,150
2020-07-03,Punjab,277,3,116
2020-07-04,Punjab,122,5,153
2020-07-05,Punjab,40,5,172
2020-07-06,Punjab,102,2,174
2020-07-07,Punjab,86,5,208
2020-07-08,Punjab,60,6,258
2020-07-09,Punjab,274,3,158
2020-07-10,Punjab,117,5,233
2020-07-11,Punjab,72,4,217
2020-07-12,Punjab,23,8,230
2020-07-13,Punjab,352,4,234
2020-07-14,Punjab,194,5,357
2020-07-15,Punjab,77,9,333
2020-07-16,Punjab,204,8,288
2020-07-17,Punjab,410,9,295
2020-07-18,Punjab,96,9,348
2020-07-19,Punjab,81,7,350
2020-07-20,Punjab,81,8,308
2020-07-21,Punjab,583,8,410
2020-07-22,Punjab,271,1,379
2020-07-23,Punjab,252,6,412
2020-07-24,Punjab,100,8,438
2020-07-25,Punjab,355,5,477
2020-07-26,Punjab,201,9,468
2020-07-27,Punjab,513,15,534
2020-07-28,Punjab,254,12,551
2020-07-29,Punjab,688,18,609
2020-07-30,Punjab,461,25,568
2020-07-31,Punjab,296,9,510
2020-08-01,Punjab,225,16,663
2020-08-02,Punjab,341,19,944
2020-08-03,Punjab,391,18,790
2020-08-04,Punjab,416,19,674
2020-08-05,Punjab,609,20,488
2020-08-06,Punjab,452,29,841
2020-08-07,Punjab,716,26,1035
2020-08-08,Punjab,381,22,1039
2020-08-09,Punjab,840,23,998
2020-08-10,Punjab,439,24,975
2020-08-11,Punjab,416,18,986
2020-08-12,Punjab,1055,32,1000
2020-08-13,Punjab,422,39,1020
2020-08-14,Punjab,627,31,1027
2020-08-15,Punjab,489,25,1077
2020-08-16,Punjab,535,40,1028
2020-08-17,Punjab,568,41,1165
2020-08-18,Punjab,749,51,1490
2020-08-19,Punjab,1582,35,1704
2020-08-20,Punjab,941,23,1684
2020-08-21,Punjab,334,36,1740
2020-08-22,Punjab,856,34,1503
2020-08-23,Punjab,409,45,1316
2020-08-24,Punjab,2226,50,1136
2020-08-25,Punjab,1829,43,1505
2020-08-26,Punjab,788,49,1293
2020-08-27,Punjab,1086,41,1513
2020-08-28,Punjab,741,37,1746
2020-08-29,Punjab,2036,51,1542
2020-08-30,Punjab,1083,41,1470
2020-08-31,Punjab,1656,56,1678
2020-09-01,Punjab,1280,49,1466
2020-09-02,Punjab,1120,59,1516
2020-09-03,Punjab,1595,106,1481
2020-09-04,Punjab,1529,72,1526
2020-09-05,Punjab,1272,49,1498
2020-09-06,Punjab,1306,69,1514
2020-09-07,Punjab,1606,54,1946
2020-09-08,Punjab,1565,61,2110
2020-09-09,Punjab,2307,67,1964
2020-09-10,Punjab,1231,71,2137
2020-09-11,Punjab,1348,88,2459
2020-09-12,Punjab,1402,63,2473
2020-09-13,Punjab,2077,76,2441
2020-09-14,Punjab,2151,68,2622
2020-09-15,Punjab,1463,68,2434
2020-09-16,Punjab,1815,90,2369
2020-09-17,Punjab,2756,78,2702
2020-09-18,Punjab,2248,54,2848
2020-09-19,Punjab,2645,62,2801
2020-09-20,Punjab,1910,49,2696
2020-09-21,Punjab,2225,56,2160
2020-09-22,Punjab,2811,47,2241
2020-09-23,Punjab,1718,66,1411
2020-09-24,Punjab,2117,64,2123
2020-09-25,Punjab,2231,76,1756
2020-09-26,Punjab,2550,68,1876
2020-09-27,Punjab,1988,54,1588
2020-09-28,Punjab,2299,50,1422
2020-09-29,Punjab,2033,46,1269
2020-09-30,Punjab,1932,75,1085
2020-10-01,Punjab,1389,47,1426
2020-10-02,Punjab,2271,45,1265
2020-10-03,Punjab,1840,50,1062
2020-10-04,Punjab,1691,61,1106
2020-10-05,Punjab,1509,41,838
2020-10-06,Punjab,1671,38,1027
2020-10-07,Punjab,1707,38,832
2020-10-08,Punjab,1230,33,844
2020-10-09,Punjab,1615,29,856
2020-10-10,Punjab,1333,32,743
2020-10-11,Punjab,1234,25,858
2020-10-12,Punjab,1098,35,656
2020-10-13,Punjab,1234,27,562
2020-10-14,Punjab,1006,34,676
2020-10-15,Punjab,970,31,549
2020-10-16,Punjab,1111,29,470
2020-10-17,Punjab,979,26,507
2020-10-18,Punjab,760,19,417
2020-10-19,Punjab,958,13,476
2020-10-20,Punjab,884,17,473
2020-10-21,Punjab,891,8,487
2020-10-22,Punjab,562,23,498
2020-10-23,Punjab,935,12,605
2020-10-24,Punjab,580,23,464
2020-10-25,Punjab,521,12,483
2020-10-26,Punjab,465,10,415
2020-10-27,Punjab,326,8,336
2020-10-28,Punjab,463,13,346
2020-10-29,Punjab,356,20,526
2020-10-30,Punjab,427,10,464
2020-10-31,Punjab,577,19,431
2020-11-01,Punjab,328,16,500
2020-11-02,Punjab,368,11,317
2020-11-03,Punjab,395,13,396
2020-11-04,Punjab,354,18,415
2020-11-05,Punjab,268,14,527
2020-11-06,Punjab,349,22,521
2020-11-07,Punjab,372,14,647
2020-11-08,Punjab,517,15,477
2020-11-09,Punjab,396,8,487
2020-11-10,Punjab,510,20,554
2020-11-11,Punjab,362,20,486
2020-11-12,Punjab,460,31,699
2020-11-13,Punjab,469,23,685
2020-11-14,Punjab,388,16,736
2020-11-16,Punjab,1025,30,1053
2020-11-17,Punjab,570,22,424
2020-11-18,Punjab,265,30,515
2020-11-19,Punjab,651,31,798
2020-11-20,Punjab,510,15,782
2020-11-21,Punjab,492,16,818
2020-11-22,Punjab,592,23,672
2020-11-23,Punjab,497,19,679
2020-11-24,Punjab,731,17,711
2020-11-25,Punjab,439,22,608
2020-11-26,Punjab,444,31,770
2020-11-27,Punjab,467,26,843
2020-11-28,Punjab,541,27,808
2020-11-29,Punjab,576,28,719
2020-11-30,Punjab,664,15,733
2020-12-01,Punjab,572,27,553
2020-12-02,Punjab,812,14,618
2020-12-03,Punjab,518,21,599
2020-12-04,Punjab,706,20,756
2020-12-05,Punjab,643,20,724
2020-12-06,Punjab,670,24,636
2020-12-07,Punjab,623,10,802
2020-12-08,Punjab,887,18,613
2020-12-09,Punjab,792,30,492
2020-12-10,Punjab,530,16,597
2020-12-11,Punjab,503,27,628
2020-12-12,Punjab,651,29,543
2020-12-13,Punjab,654,21,480
2020-12-14,Punjab,616,20,621
2020-12-15,Punjab,633,21,459
2020-12-16,Punjab,754,19,394
2020-12-17,Punjab,573,18,330
2020-12-18,Punjab,629,15,448
2020-12-19,Punjab,483,20,439
2020-12-20,Punjab,560,19,435
2020-12-21,Punjab,544,12,337
2020-12-22,Punjab,535,11,336
2020-12-23,Punjab,624,18,287
2020-12-24,Punjab,582,13,480
2020-12-25,Punjab,469,17,360
2020-12-26,Punjab,412,9,316
2020-12-27,Punjab,564,12,305
2020-12-28,Punjab,483,18,279
2020-12-29,Punjab,450,13,263
2020-12-30,Punjab,377,10,210
2020-12-31,Punjab,324,9,361
2021-01-01,Punjab,453,10,283
2021-01-02,Punjab,408,8,248
2021-01-03,Punjab,315,15,242
2021-01-04,Punjab,263,12,207
2021-01-05,Punjab,490,24,222
2021-01-06,Punjab,293,4,211
2021-01-07,Punjab,235,8,258
2021-01-08,Punjab,290,10,277
2021-01-09,Punjab,252,15,299
2021-01-10,Punjab,301,2,248
2021-01-11,Punjab,312,6,299
2021-01-12,Punjab,265,2,192
2021-01-13,Punjab,315,9,254
2021-01-14,Punjab,222,7,258
2021-01-15,Punjab,253,10,213
2021-01-16,Punjab,257,12,241
2021-01-17,Punjab,322,14,175
2021-01-18,Punjab,195,5,239
2021-01-19,Punjab,278,5,124
2021-01-20,Punjab,247,7,208
2021-01-21,Punjab,202,4,199
2021-01-22,Punjab,227,15,180
2021-01-23,Punjab,217,8,206
2021-01-24,Punjab,232,10,211
2021-01-26,Punjab,258,5,5714
2021-01-27,Punjab,164,11,129
2021-01-28,Punjab,204,10,188
2021-01-29,Punjab,192,9,200
2021-01-30,Punjab,208,11,254
2021-01-31,Punjab,146,8,224
2021-02-01,Punjab,242,6,192
2021-02-02,Punjab,220,1,194
2021-02-03,Punjab,171,12,204
2021-02-05,Punjab,160,7,196
2021-02-07,Punjab,166,5,183
2021-02-08,Punjab,185,2,207
2021-02-09,Punjab,245,11,192
2021-02-10,Punjab,212,8,185
2021-02-11,Punjab,180,14,229
2021-02-12,Punjab,187,7,306
2021-02-13,Punjab,162,8,246
2021-02-14,Punjab,221,4,260
2021-02-15,Punjab,204,3,232
2021-02-16,Punjab,217,10,224
2021-02-17,Punjab,198,5,247
2021-02-19,Punjab,169,10,5997
2021-02-20,Punjab,214,8,383
2021-02-21,Punjab,264,8,352
2021-02-22,Punjab,206,6,348
2021-02-23,Punjab,225,15,388
2021-02-24,Punjab,276,10,414
2021-02-25,Punjab,248,7,558
2021-02-26,Punjab,278,13,563
2021-02-27,Punjab,255,15,622
2021-02-28,Punjab,368,11,593
2021-03-01,Punjab,376,7,579
2021-03-02,Punjab,394,18,633
2021-03-03,Punjab,374,10,729
2021-03-04,Punjab,365,12,772
2021-03-05,Punjab,385,15,1071
2021-03-06,Punjab,400,11,808
2021-03-07,Punjab,644,12,1159
2021-03-08,Punjab,693,17,1043
2021-03-09,Punjab,692,14,1229
2021-03-10,Punjab,505,20,1027
2021-03-12,Punjab,496,17,1393
2021-03-13,Punjab,1611,52,2713
2021-03-14,Punjab,1024,22,1510
2021-03-15,Punjab,838,20,1492
2021-03-16,Punjab,1399,27,1818
2021-03-17,Punjab,751,38,1463
2021-03-18,Punjab,1274,35,2013
2021-03-19,Punjab,1291,32,2369
2021-03-20,Punjab,1339,38,2470
2021-03-21,Punjab,1011,38,2578
2021-03-22,Punjab,1331,44,2644
2021-03-23,Punjab,1870,58,2299
2021-03-24,Punjab,1426,53,2254
2021-03-25,Punjab,1455,39,2613
2021-03-26,Punjab,1735,43,2661
2021-03-27,Punjab,1816,59,3122
2021-03-28,Punjab,2141,45,2805
2021-03-29,Punjab,2155,69,2870
2021-03-30,Punjab,2583,59,2868
2021-03-31,Punjab,2536,64,2188
2021-04-01,Punjab,2788,55,2944
2021-04-02,Punjab,2291,58,3161
2021-04-03,Punjab,2002,57,2873
2021-04-04,Punjab,2781,49,2686
2021-04-05,Punjab,2955,51,3006
2021-04-06,Punjab,2515,72,2692
2021-04-07,Punjab,2350,61,2905
2021-04-08,Punjab,2959,62,2963
2021-04-09,Punjab,2480,56,3070
2021-04-10,Punjab,2518,56,3404
2021-04-11,Punjab,2385,58,3239
2021-04-12,Punjab,3121,59,3039
2021-04-13,Punjab,3407,52,3451
2021-04-14,Punjab,2612,50,2980
2021-04-15,Punjab,3173,63,3302
2021-04-16,Punjab,2478,50,4311
2021-04-17,Punjab,3129,50,3891
2021-04-18,Punjab,2615,62,4431
2021-04-19,Punjab,3141,68,4900
2021-04-20,Punjab,3418,83,4622
2021-04-21,Punjab,3198,60,4656
2021-04-22,Punjab,2727,69,4953
2021-04-23,Punjab,3657,75,5450
2021-04-24,Punjab,3294,75,6728
2021-04-25,Punjab,2949,92,5663
2021-04-26,Punjab,5315,76,6980
2021-04-27,Punjab,4438,98,6276
2021-04-28,Punjab,3774,100,5916
2021-04-29,Punjab,5272,142,6904
2021-04-30,Punjab,5059,137,6724
2021-05-01,Punjab,5106,113,6063
2021-05-02,Punjab,4448,138,7017
2021-05-03,Punjab,5244,157,7280
2021-05-04,Punjab,6016,155,6772
2021-05-05,Punjab,6115,173,7514
2021-05-06,Punjab,6701,180,7953
2021-05-07,Punjab,5126,154,8841
2021-05-08,Punjab,4976,165,8297
2021-05-09,Punjab,6647,171,9042
2021-05-10,Punjab,5850,191,8436
2021-05-11,Punjab,6894,198,8549
2021-05-12,Punjab,7324,214,8594
2021-05-13,Punjab,4971,193,8271
2021-05-14,Punjab,8237,186,8410
2021-05-15,Punjab,8446,180,8035
2021-05-16,Punjab,8125,216,6771
2021-05-17,Punjab,9059,202,6950
2021-05-18,Punjab,8552,191,6881
2021-05-19,Punjab,8174,231,7066
2020-04-18,Jammu and Kashmir,4,1,14
2020-04-26,Jammu and Kashmir,3,1,40
2020-04-28,Jammu and Kashmir,27,1,23
2020-04-29,Jammu and Kashmir,12,1,19
2020-05-08,Jammu and Kashmir,13,1,18
2020-05-12,Jammu and Kashmir,44,1,18
2020-05-14,Jammu and Kashmir,11,1,37
2020-05-17,Jammu and Kashmir,29,1,108
2020-05-18,Jammu and Kashmir,33,1,62
2020-05-19,Jammu and Kashmir,34,2,106
2020-05-20,Jammu and Kashmir,44,2,28
2020-05-21,Jammu and Kashmir,25,1,73
2020-05-22,Jammu and Kashmir,6,2,59
2020-05-24,Jammu and Kashmir,54,1,80
2020-05-27,Jammu and Kashmir,24,1,91
2020-05-28,Jammu and Kashmir,21,2,162
2020-05-29,Jammu and Kashmir,5,1,115
2020-05-30,Jammu and Kashmir,16,1,128
2020-06-02,Jammu and Kashmir,19,3,155
2020-06-03,Jammu and Kashmir,7,2,117
2020-06-04,Jammu and Kashmir,54,1,139
2020-06-05,Jammu and Kashmir,41,1,285
2020-06-06,Jammu and Kashmir,38,1,182
2020-06-07,Jammu and Kashmir,40,3,143
2020-06-08,Jammu and Kashmir,90,2,620
2020-06-09,Jammu and Kashmir,108,4,198
2020-06-10,Jammu and Kashmir,182,3,61
2020-06-11,Jammu and Kashmir,165,3,161
2020-06-12,Jammu and Kashmir,149,1,67
2020-06-13,Jammu and Kashmir,266,1,156
2020-06-14,Jammu and Kashmir,183,2,148
2020-06-15,Jammu and Kashmir,120,4,163
2020-06-16,Jammu and Kashmir,215,3,179
2020-06-17,Jammu and Kashmir,177,1,78
2020-06-18,Jammu and Kashmir,133,2,108
2020-06-19,Jammu and Kashmir,230,6,149
2020-06-20,Jammu and Kashmir,50,4,125
